Date,neg,neu,pos,compound
2022-09-02,0.1328,0.6419,0.1253,0.01451
2022-09-03,0.0,0.83958,0.07708,0.14405
2022-09-04,0.08089,0.70856,0.09944,0.03142
2022-09-05,0.02564,0.83945,0.044,0.01468
2022-09-06,0.04145,0.69236,0.17527,0.17439
2022-09-07,0.08018,0.77964,0.04927,-0.09172
2022-09-08,0.05509,0.78227,0.07173,0.02511
2022-09-09,0.0,0.8103,0.0897,0.15014
2022-09-10,0.09382,0.769,0.04627,-0.10749
2022-09-11,0.0,0.75073,0.15836,0.27605
2022-09-12,0.07045,0.81464,0.024,-0.08039
2022-09-13,0.016,0.70311,0.16978,0.30641
2022-09-14,0.1154,0.706,0.0786,-0.05332
2022-09-15,0.03145,0.80845,0.06918,0.00731
2022-09-16,0.05309,0.78764,0.06836,-0.01313
2022-09-17,0.05317,0.72583,0.13767,0.12271
2022-09-18,0.07378,0.79111,0.024,-0.07214
2022-09-19,0.07764,0.76073,0.07073,-0.06204
2022-09-20,0.04558,0.7955,0.07558,0.04296
2022-09-21,0.08609,0.79064,0.03236,-0.09543
2022-09-22,0.02818,0.837,0.04391,0.04377
2022-09-23,0.049,0.76017,0.1075,0.03739
2022-09-24,0.04291,0.75564,0.11055,0.13065
2022-09-25,0.06545,0.794,0.04964,-0.00765
2022-09-26,0.06408,0.8375,0.01508,-0.06892
2022-09-27,0.10925,0.69162,0.07412,-0.00939
2022-09-28,0.02855,0.82155,0.059,0.05713
2022-09-29,0.0541,0.7756,0.0703,-0.0304
2022-09-30,0.12078,0.68833,0.07989,-0.05853
2022-10-01,0.06618,0.75527,0.08764,0.07916
2022-10-02,0.0,0.81814,0.039,0.06554
2022-10-03,0.04773,0.74818,0.11318,0.16075
2022-10-04,0.06592,0.73077,0.12638,0.13919
2022-10-05,0.09873,0.74145,0.06891,-0.02615
2022-10-06,0.10736,0.73555,0.06618,-0.11364
2022-10-07,0.1004,0.7829,0.0167,-0.15251
2022-10-08,0.08792,0.77375,0.055,-0.07719
2022-10-09,0.04709,0.69718,0.16491,0.18137
2022-10-10,0.07492,0.75158,0.09017,0.02052
2022-10-11,0.01818,0.78818,0.10273,0.12383
2022-10-12,0.07545,0.74782,0.08591,0.04203
2022-10-13,0.04755,0.72236,0.13927,0.15048
2022-10-14,0.03891,0.74145,0.12864,0.19134
2022-10-15,0.05882,0.77082,0.07945,0.05871
2022-10-16,0.04136,0.74745,0.12027,0.12719
2022-10-17,0.058,0.69682,0.15427,0.16187
2022-10-18,0.0833,0.7401,0.0766,-0.03246
2022-10-19,0.02,0.8496,0.0304,-0.00302
2022-10-20,0.05918,0.71973,0.13018,0.11298
2022-10-21,0.1164,0.637,0.1466,0.07221
2022-10-22,0.07591,0.67964,0.15355,0.15223
2022-10-23,0.019,0.766,0.12409,0.18488
2022-10-24,0.0086,0.8111,0.0803,0.12303
2022-10-25,0.04364,0.69473,0.17064,0.19647
2022-10-26,0.01909,0.732,0.158,0.23089
2022-10-27,0.05227,0.765,0.09182,0.10856
2022-10-28,0.12023,0.779,0.02385,-0.15478
2022-10-29,0.03636,0.714,0.15873,0.19788
2022-10-30,0.0,0.77143,0.08571,0.18324
2022-10-31,0.02308,0.7945,0.09908,0.14252
2022-11-01,0.01582,0.84664,0.04664,0.05151
2022-11-02,0.01991,0.81991,0.06927,0.07847
2022-11-03,0.04382,0.82764,0.03764,-0.05568
2022-11-04,0.02092,0.79142,0.10433,0.12639
2022-11-05,0.1102,0.7244,0.0654,-0.04636
2022-11-06,0.07383,0.79683,0.046,-0.11768
2022-11-07,0.01627,0.79736,0.09545,0.10443
2022-11-08,0.0678,0.7046,0.1276,0.07172
2022-11-09,0.0921,0.7576,0.0503,-0.08286
2022-11-10,0.05436,0.74345,0.11127,0.06618
2022-11-11,0.123,0.74136,0.04473,-0.1572
2022-11-12,0.04029,0.70043,0.11643,0.10623
2022-11-13,0.13482,0.66536,0.10882,-0.09825
2022-11-14,0.07336,0.79827,0.03745,-0.0772
2022-11-15,0.096,0.7651,0.0389,-0.10339
2022-11-16,0.15262,0.69869,0.07177,-0.20398
2022-11-17,0.03982,0.79036,0.07891,0.06545
2022-11-18,0.08973,0.81936,0.0,-0.16465
2022-11-19,0.06825,0.80075,0.04767,-0.04137
2022-11-20,0.1221,0.7057,0.0722,-0.11999
2022-11-21,0.0713,0.7482,0.0805,-0.01899
2022-11-22,0.0736,0.7681,0.0583,-0.04876
2022-11-23,0.01936,0.78445,0.10527,0.15418
2022-11-24,0.03675,0.7785,0.10142,0.04864
2022-11-25,0.12964,0.76027,0.01918,-0.13695
2022-11-26,0.05236,0.807,0.04973,-0.04201
2022-11-27,0.067,0.7585,0.0745,0.01343
2022-11-28,0.11618,0.753,0.03991,-0.12885
2022-11-29,0.15236,0.72309,0.03364,-0.23242
2022-11-30,0.06136,0.75182,0.09591,0.09084
2022-12-01,0.07,0.75018,0.08882,0.01377
2022-12-02,0.0841,0.7655,0.0504,-0.0882
2022-12-03,0.0635,0.7429,0.0936,-0.003
2022-12-04,0.07983,0.78108,0.05575,-0.07315
2022-12-05,0.03345,0.82936,0.04627,-0.01592
2022-12-06,0.0317,0.8037,0.0646,0.04123
2022-12-07,0.0743,0.7682,0.0575,-0.01542
2022-12-08,0.07792,0.78533,0.05342,-0.01653
2022-12-09,0.02173,0.78282,0.10455,0.19887
2022-12-10,0.0654,0.7357,0.0989,-0.01166
2022-12-11,0.03067,0.80267,0.0,-0.06698
2022-12-12,0.11155,0.74927,0.04827,-0.15497
2022-12-13,0.07627,0.71782,0.11491,0.06622
2022-12-14,0.07673,0.76709,0.06527,0.02235
2022-12-15,0.10573,0.77009,0.03327,-0.18804
2022-12-16,0.05655,0.78427,0.06827,0.00065
2022-12-17,0.1679,0.6159,0.1162,-0.11306
2022-12-18,0.09163,0.78338,0.0,-0.16722
2022-12-19,0.08473,0.77482,0.04955,-0.06236
2022-12-20,0.03182,0.85355,0.02373,0.01313
2022-12-21,0.0908,0.7403,0.0689,-0.04933
2022-12-22,0.0,0.84555,0.06355,0.11797
2022-12-23,0.09408,0.69225,0.13033,0.01737
2022-12-24,0.08073,0.80345,0.02482,-0.08236
2022-12-25,0.0745,0.63917,0.1195,0.061
2022-12-26,0.0424,0.771,0.0866,0.12283
2022-12-27,0.1169,0.7158,0.0674,-0.14348
2022-12-28,0.06573,0.79755,0.04582,-0.05743
2022-12-29,0.05791,0.76927,0.08191,0.01847
2022-12-30,0.10933,0.70767,0.09967,0.02328
2022-12-31,0.02573,0.81764,0.06573,0.08102
2023-01-01,0.01645,0.77309,0.11955,0.19962
2023-01-02,0.01973,0.76245,0.12691,0.23203
2023-01-03,0.0347,0.7304,0.1349,0.12004
2023-01-04,0.05527,0.70936,0.14445,0.15836
2023-01-05,0.06927,0.76773,0.07209,-0.00377
2023-01-06,0.07622,0.76167,0.051,-0.02559
2023-01-07,0.10692,0.74908,0.06067,-0.12152
2023-01-08,0.09218,0.78118,0.03564,-0.08109
2023-01-09,0.01227,0.75518,0.14164,0.22161
2023-01-10,0.09945,0.75036,0.05918,-0.10182
2023-01-11,0.01936,0.71209,0.17764,0.26817
2023-01-12,0.02817,0.824,0.0645,0.07752
2023-01-13,0.02818,0.77309,0.10782,0.18745
2023-01-14,0.0,0.77073,0.13836,0.25828
2023-01-15,0.04618,0.78927,0.07364,0.02469
2023-01-16,0.07691,0.79236,0.03982,-0.07098
2023-01-17,0.096,0.75908,0.068,-0.02165
2023-01-18,0.05811,0.81633,0.01444,-0.07942
2023-01-19,0.07464,0.81873,0.01573,-0.10735
2023-01-20,0.0,0.80709,0.102,0.16961
2023-01-21,0.05918,0.71118,0.13873,0.12003
2023-01-22,0.0693,0.723,0.1077,0.02911
2023-01-23,0.02891,0.84282,0.03736,0.02952
2023-01-24,0.04909,0.74545,0.11455,0.12253
2023-01-25,0.09527,0.74727,0.06655,-0.06583
2023-01-26,0.09355,0.68045,0.13518,0.0559
2023-01-27,0.03718,0.75227,0.11964,0.16175
2023-01-28,0.04627,0.69409,0.16873,0.1908
2023-01-29,0.06182,0.71109,0.13618,0.14506
2023-01-30,0.06918,0.72336,0.11655,0.08205
2023-01-31,0.07,0.74527,0.09382,0.09809
2023-02-01,0.07927,0.73673,0.093,0.02489
2023-02-02,0.09567,0.70067,0.12017,0.04485
2023-02-03,0.07,0.71245,0.12655,0.0625
2023-02-04,0.09027,0.73091,0.08791,-0.01869
2023-02-05,0.05082,0.78073,0.07764,0.04502
2023-02-06,0.062,0.6794,0.0586,-0.03322
2023-02-07,0.0,0.78273,0.12636,0.2437
2023-02-08,0.01673,0.71745,0.17491,0.29155
2023-02-09,0.11,0.70973,0.08945,-0.04237
2023-02-10,0.06936,0.83973,0.0,-0.13118
2023-02-11,0.01489,0.83389,0.04,0.03389
2023-02-12,0.06745,0.80718,0.03445,-0.03985
2023-02-13,0.0988,0.7273,0.0739,-0.09008
2023-02-14,0.05891,0.83927,0.01091,-0.08404
2023-02-15,0.03382,0.80455,0.07073,0.05973
2023-02-16,0.03991,0.74264,0.12664,0.15553
2023-02-17,0.07918,0.75909,0.07082,-0.03235
2023-02-18,0.0176,0.8356,0.0468,0.01428
2023-02-19,0.05636,0.80764,0.04509,-0.02245
2023-02-20,0.0,0.81827,0.09082,0.1324
2023-02-21,0.06342,0.80667,0.04667,-0.02157
2023-02-22,0.1002,0.7849,0.0149,-0.11454
2023-02-23,0.0692,0.7674,0.0634,0.0305
2023-02-24,0.08877,0.73415,0.10015,0.04954
2023-02-25,0.06833,0.75942,0.08892,-0.01153
2023-02-26,0.10955,0.70209,0.09745,-0.00367
2023-02-27,0.06967,0.80758,0.03942,-0.04628
2023-02-28,0.06464,0.75282,0.09164,0.00852
2023-03-01,0.09267,0.79658,0.02742,-0.10823
2023-03-02,0.06867,0.7475,0.1005,0.04212
2023-03-03,0.15955,0.703,0.04655,-0.21101
2023-03-04,0.0515,0.7706,0.0779,-0.02339
2023-03-05,0.11033,0.7345,0.07183,-0.10987
2023-03-06,0.08818,0.80573,0.01518,-0.16346
2023-03-07,0.04418,0.72073,0.14418,0.18827
2023-03-08,0.06564,0.82664,0.01682,-0.09114
2023-03-09,0.19675,0.667,0.05292,-0.17008
2023-03-10,0.13292,0.74333,0.04042,-0.18542
2023-03-11,0.1685,0.6876,0.0439,-0.21344
2023-03-12,0.06455,0.76164,0.08291,0.05456
2023-03-13,0.0,0.83727,0.07182,0.14911
2023-03-14,0.04017,0.79367,0.08292,0.07952
2023-03-15,0.07009,0.71055,0.12855,0.0781
2023-03-16,0.04136,0.79127,0.07645,0.07144
2023-03-17,0.01858,0.79983,0.09825,0.16308
2023-03-18,0.03909,0.79245,0.07755,0.04744
2023-03-19,0.0,0.796,0.12067,0.19708
2023-03-20,0.01182,0.79164,0.10555,0.17943
2023-03-21,0.05291,0.73155,0.12473,0.08786
2023-03-22,0.09455,0.72991,0.08464,-0.0247
2023-03-23,0.09391,0.727,0.08818,0.0187
2023-03-24,0.03669,0.81992,0.06646,0.02732
2023-03-25,0.06308,0.70083,0.15267,0.13422
2023-03-26,0.0,0.75575,0.11925,0.20776
2023-03-27,0.06355,0.81127,0.03427,-0.07402
2023-03-28,0.01045,0.86455,0.03409,0.03099
2023-03-29,0.053,0.79645,0.05964,-0.01347
2023-03-30,0.06342,0.72817,0.12508,0.07267
2023-03-31,0.04591,0.77727,0.08591,0.07665
2023-04-01,0.08815,0.70562,0.12938,0.05975
2023-04-02,0.03464,0.786,0.08845,0.09063
2023-04-03,0.06991,0.83091,0.00827,-0.14504
2023-04-04,0.056,0.81483,0.04583,-0.0366
2023-04-05,0.0,0.86142,0.05525,0.09051
2023-04-06,0.02108,0.82067,0.07492,0.14863
2023-04-07,0.07709,0.80873,0.02327,-0.14594
2023-04-08,0.0,0.76462,0.11038,0.20045
2023-04-09,0.013,0.78473,0.11136,0.13683
2023-04-10,0.09218,0.75709,0.05982,-0.086
2023-04-11,0.0,0.79015,0.13292,0.24873
2023-04-12,0.01129,0.82457,0.09271,0.13388
2023-04-13,0.0,0.79427,0.11482,0.2698
2023-04-14,0.02383,0.77333,0.1195,0.1813
2023-04-15,0.0679,0.717,0.1151,0.09468
2023-04-16,0.10244,0.62444,0.162,-0.00033
2023-04-17,0.05127,0.77482,0.08309,0.12403
2023-04-18,0.07327,0.76018,0.07573,-0.00033
2023-04-19,0.07708,0.77683,0.06275,-0.00919
2023-04-20,0.11223,0.76831,0.04262,-0.09394
2023-04-21,0.04208,0.84485,0.03615,0.00619
2023-04-22,0.01518,0.76473,0.12918,0.19665
2023-04-23,0.11536,0.70736,0.08636,-0.02161
2023-04-24,0.04855,0.80909,0.05136,-0.02849
2023-04-25,0.05527,0.71727,0.13645,0.13918
2023-04-26,0.06515,0.75415,0.10377,0.07466
2023-04-27,0.15292,0.67692,0.08683,-0.00824
2023-04-28,0.01682,0.80618,0.08609,0.13539
2023-04-29,0.01564,0.76182,0.13164,0.20425
2023-04-30,0.0,0.7177,0.1823,0.30813
2023-05-01,0.01067,0.76267,0.14333,0.20421
2023-05-02,0.05518,0.78045,0.07345,0.06388
2023-05-03,0.03342,0.73817,0.145,0.2143
2023-05-04,0.04682,0.699,0.16327,0.15625
2023-05-05,0.04318,0.75782,0.10809,0.0838
2023-05-06,0.03955,0.74827,0.12127,0.11488
2023-05-07,0.0506,0.7831,0.0662,0.03953
2023-05-08,0.05375,0.8295,0.03342,-0.06634
2023-05-09,0.15155,0.71664,0.04091,-0.13685
2023-05-10,0.01727,0.84027,0.05145,0.06908
2023-05-11,0.06664,0.79009,0.05245,-0.06783
2023-05-12,0.13927,0.68609,0.08382,-0.10116
2023-05-13,0.01327,0.79245,0.10336,0.15033
2023-05-14,0.05682,0.75491,0.09727,0.08384
2023-05-15,0.01493,0.83607,0.07757,0.0755
2023-05-16,0.11209,0.72164,0.07536,-0.0438
2023-05-17,0.05173,0.74791,0.10945,0.09934
2023-05-18,0.06208,0.73817,0.11642,0.17112
2023-05-19,0.10443,0.82414,0.0,-0.17195
2023-05-20,0.10145,0.71545,0.09218,-0.1099
2023-05-21,0.041,0.77233,0.10333,0.09138
2023-05-22,0.05908,0.82225,0.03533,-0.05558
2023-05-23,0.07882,0.79864,0.03164,-0.07907
2023-05-24,0.08236,0.72391,0.10282,0.06428
2023-05-25,0.16055,0.66536,0.08318,-0.17195
2023-05-26,0.02364,0.83279,0.07214,0.01357
2023-05-27,0.02888,0.682,0.16413,0.1995
2023-05-28,0.1125,0.61867,0.10217,-0.07985
2023-05-29,0.0644,0.7431,0.0925,0.08544
2023-05-30,0.0585,0.83483,0.02333,-0.07397
2023-05-31,0.09125,0.78258,0.04283,-0.07067
2023-06-01,0.08982,0.69064,0.12864,0.02658
2023-06-02,0.03909,0.69573,0.17427,0.28498
2023-06-03,0.10922,0.703,0.07667,-0.0371
2023-06-04,0.071,0.70333,0.11467,0.08418
2023-06-05,0.098,0.7445,0.07417,-0.07064
2023-06-06,0.052,0.84482,0.01227,-0.07095
2023-06-07,0.06277,0.81431,0.046,-0.00298
2023-06-08,0.05518,0.787,0.06691,-0.00219
2023-06-09,0.086,0.78208,0.04858,-0.02176
2023-06-10,0.11436,0.73155,0.06318,-0.09194
2023-06-11,0.06282,0.76936,0.077,0.00767
2023-06-12,0.04467,0.78375,0.08825,0.10414
2023-06-13,0.04882,0.69473,0.07464,0.07945
2023-06-14,0.08683,0.80108,0.02875,-0.07711
2023-06-15,0.13315,0.78215,0.00777,-0.16063
2023-06-16,0.03355,0.83609,0.03945,-0.00309
2023-06-17,0.05675,0.72625,0.13367,0.15837
2023-06-18,0.01717,0.83192,0.06758,0.12041
2023-06-19,0.05727,0.75436,0.09745,0.1159
2023-06-20,0.02927,0.76655,0.11327,0.13556
2023-06-21,0.0,0.78691,0.12218,0.22481
2023-06-22,0.01,0.79745,0.10164,0.14984
2023-06-23,0.07136,0.72745,0.11027,0.05955
2023-06-24,0.01782,0.752,0.13927,0.21116
2023-06-25,0.02609,0.80082,0.08218,0.08315
2023-06-26,0.08945,0.80173,0.01791,-0.15079
2023-06-27,0.04127,0.77545,0.09227,0.07729
2023-06-28,0.05845,0.73909,0.11164,0.07678
2023-06-29,0.05609,0.82445,0.02855,-0.04584
2023-06-30,0.05736,0.81345,0.03827,-0.02635
2023-07-01,0.032,0.72609,0.151,0.20208
2023-07-02,0.04618,0.80245,0.06045,0.00974
2023-07-03,0.05782,0.75673,0.09455,0.11703
2023-07-04,0.04327,0.764,0.10182,0.10909
2023-07-05,0.10227,0.69373,0.11309,0.02665
2023-07-06,0.01567,0.81142,0.08958,0.13727
2023-07-07,0.11308,0.70325,0.10033,-0.02552
2023-07-08,0.04273,0.70909,0.15727,0.17197
2023-07-09,0.0191,0.7816,0.0993,0.14378
2023-07-10,0.05764,0.77991,0.07155,0.00931
2023-07-11,0.01123,0.76154,0.15031,0.20136
2023-07-12,0.04173,0.74545,0.12191,0.15405
2023-07-13,0.065,0.78864,0.05545,-0.03962
2023-07-14,0.06055,0.75291,0.09564,0.0806
2023-07-15,0.06408,0.73442,0.11817,0.16878
2023-07-16,0.02817,0.76908,0.11933,0.12952
2023-07-17,0.00727,0.84391,0.05791,0.11544
2023-07-18,0.09727,0.74891,0.063,-0.05784
2023-07-19,0.05082,0.81255,0.04573,0.01984
2023-07-20,0.05991,0.74827,0.10082,0.05373
2023-07-21,0.06482,0.77855,0.06564,-0.04658
2023-07-22,0.05056,0.72533,0.113,0.10396
2023-07-23,0.139,0.661,0.10909,-0.06161
2023-07-24,0.12158,0.75017,0.04492,-0.04936
2023-07-25,0.03173,0.80482,0.07255,0.10032
2023-07-26,0.06223,0.746,0.11485,0.16182
2023-07-27,0.01736,0.78891,0.10273,0.20348
2023-07-28,0.04473,0.82036,0.044,0.01193
2023-07-29,0.01127,0.77864,0.11918,0.21559
2023-07-30,0.05455,0.75755,0.097,0.09107
2023-07-31,0.12182,0.75791,0.02936,-0.17507
2023-08-01,0.06091,0.78982,0.05836,-0.02468
2023-08-02,0.01845,0.74273,0.14791,0.23244
2023-08-03,0.11218,0.71573,0.08118,-0.05464
2023-08-04,0.08773,0.73182,0.08955,0.00891
2023-08-05,0.04983,0.73133,0.1355,0.14507
2023-08-06,0.04258,0.799,0.075,0.04466
2023-08-07,0.10883,0.77525,0.03258,-0.15184
2023-08-08,0.02725,0.79783,0.09158,0.12452
2023-08-09,0.04009,0.70855,0.16045,0.23157
2023-08-10,0.0,0.83154,0.09154,0.1877
2023-08-11,0.10264,0.70845,0.09791,-0.03895
2023-08-12,0.09009,0.71782,0.10118,0.04528
2023-08-13,0.056,0.77782,0.07527,0.02993
2023-08-14,0.07582,0.77536,0.05791,-0.09956
2023-08-15,0.02493,0.79143,0.11221,0.15071
2023-08-16,0.06885,0.772,0.08223,0.05181
2023-08-17,0.05518,0.85391,0.0,-0.10515
2023-08-18,0.11336,0.75409,0.04155,-0.13496
2023-08-19,0.085,0.79955,0.02455,-0.16846
2023-08-20,0.02927,0.77282,0.107,0.14901
2023-08-21,0.08145,0.77327,0.05436,-0.02533
2023-08-22,0.07336,0.77518,0.06055,-0.05147
2023-08-23,0.03273,0.77555,0.10082,0.1105
2023-08-24,0.01518,0.74618,0.14773,0.22157
2023-08-25,0.02175,0.84117,0.05367,0.05629
2023-08-26,0.06208,0.77508,0.07958,0.05126
2023-08-27,0.06691,0.71764,0.12455,0.07284
2023-08-28,0.01155,0.86782,0.02973,0.02961
2023-08-29,0.03117,0.82017,0.06533,0.03973
2023-08-30,0.01636,0.78345,0.10927,0.21902
2023-08-31,0.0605,0.812,0.04417,-0.03307
2023-09-01,0.07792,0.79183,0.04692,-0.04942
2023-09-02,0.05067,0.76992,0.09608,-0.02641
2023-09-03,0.0,0.85536,0.05373,0.11042
2023-09-04,0.04064,0.79809,0.07036,0.04861
2023-09-05,0.111,0.70755,0.09055,-0.05675
2023-09-06,0.03345,0.74136,0.13427,0.19106
2023-09-07,0.01536,0.832,0.06182,0.05158
2023-09-08,0.02827,0.82145,0.05936,0.05185
2023-09-09,0.01431,0.79031,0.11846,0.1088
2023-09-10,0.05133,0.70942,0.15592,0.25361
2023-09-11,0.1465,0.69625,0.07392,-0.14979
2023-09-12,0.05736,0.83891,0.01282,-0.06444
2023-09-13,0.08864,0.71264,0.10782,0.09643
2023-09-14,0.01825,0.78125,0.11717,0.15714
2023-09-15,0.02645,0.82545,0.05718,0.08101
2023-09-16,0.03491,0.82573,0.04845,0.01904
2023-09-17,0.081,0.77282,0.05527,-0.06121
2023-09-18,0.034,0.72118,0.15382,0.20075
2023-09-19,0.01791,0.78164,0.10955,0.1847
2023-09-20,0.12455,0.67982,0.10473,-0.01547
2023-09-21,0.061,0.74358,0.11208,0.1407
2023-09-22,0.04162,0.81138,0.07008,0.02639
2023-09-23,0.08392,0.73425,0.0985,-0.00237
2023-09-24,0.0,0.74162,0.13338,0.20868
2023-09-25,0.03873,0.77745,0.093,0.10414
2023-09-26,0.0595,0.778,0.07917,0.02921
2023-09-27,0.06564,0.83318,0.01027,-0.11954
2023-09-28,0.0,0.72336,0.18573,0.30604
2023-09-29,0.02227,0.83055,0.05627,0.07953
2023-09-30,0.0,0.75025,0.08308,0.17226
2023-10-01,0.05336,0.74691,0.10882,0.1
2023-10-02,0.0,0.79425,0.12242,0.19607
2023-10-03,0.09327,0.79036,0.02545,-0.16868
2023-10-04,0.05345,0.76364,0.092,0.08494
2023-10-05,0.08282,0.70291,0.12345,0.11162
2023-10-06,0.01155,0.83536,0.06218,0.10866
2023-10-07,0.05755,0.75009,0.10145,0.05036
2023-10-08,0.0178,0.6286,0.1536,0.2238
2023-10-09,0.07464,0.77418,0.06027,-0.06031
2023-10-10,0.049,0.831,0.03667,-0.02529
2023-10-11,0.05742,0.77058,0.08867,0.09196
2023-10-12,0.09691,0.76355,0.04855,-0.11335
2023-10-13,0.06436,0.74727,0.09755,0.04937
2023-10-14,0.01745,0.81709,0.07455,0.07743
2023-10-15,0.05564,0.74991,0.10355,0.08953
2023-10-16,0.02364,0.714,0.17145,0.29465
2023-10-17,0.04467,0.71367,0.15833,0.24238
2023-10-18,0.0,0.77625,0.14042,0.30205
2023-10-19,0.03182,0.78382,0.09345,0.10949
2023-10-20,0.04155,0.79491,0.07264,0.05348
2023-10-21,0.02127,0.74664,0.14118,0.17416
2023-10-22,0.13875,0.64267,0.13525,0.01097
2023-10-23,0.01467,0.77492,0.12708,0.16612
2023-10-24,0.04009,0.68364,0.18527,0.26965
2023-10-25,0.0,0.84,0.08308,0.15542
2023-10-26,0.05991,0.76473,0.08445,0.04295
2023-10-27,0.05591,0.781,0.07218,0.02147
2023-10-28,0.2205,0.55733,0.0555,-0.19537
2023-10-29,0.02773,0.83782,0.04345,0.05067
2023-10-30,0.03418,0.80009,0.07482,0.07925
2023-10-31,0.0,0.76345,0.14564,0.28693
2023-11-01,0.05658,0.70275,0.15733,0.21833
2023-11-02,0.0,0.81183,0.10483,0.24331
2023-11-03,0.11517,0.70083,0.10067,-0.01322
2023-11-04,0.10818,0.75036,0.05055,-0.07715
2023-11-05,0.0,0.81488,0.06012,0.09852
2023-11-06,0.01355,0.81245,0.08309,0.15668
2023-11-07,0.03018,0.84909,0.02982,0.0126
2023-11-08,0.06817,0.75767,0.09083,0.03135
2023-11-09,0.00682,0.71127,0.191,0.32865
2023-11-10,0.0,0.82864,0.08045,0.11299
2023-11-11,0.06509,0.747,0.097,0.08836
2023-11-12,0.02317,0.82217,0.07133,0.07313
2023-11-13,0.03383,0.8325,0.05042,0.00118
2023-11-14,0.03075,0.83867,0.04725,0.02585
2023-11-15,0.13517,0.69075,0.09075,-0.0626
2023-11-16,0.03582,0.76809,0.10518,0.15789
2023-11-17,0.02327,0.765,0.12082,0.20253
2023-11-18,0.06583,0.72283,0.04467,-0.04907
2023-11-19,0.03264,0.76691,0.10955,0.12858
2023-11-20,0.01245,0.81527,0.08136,0.12968
2023-11-21,0.04942,0.86725,0.0,-0.10604
2023-11-22,0.063,0.80708,0.04658,-0.03794
2023-11-23,0.05136,0.80691,0.05082,0.0091
2023-11-24,0.0,0.80417,0.1125,0.17722
2023-11-25,0.01682,0.76727,0.125,0.17794
2023-11-26,0.044,0.72255,0.14236,0.21395
2023-11-27,0.02318,0.787,0.09891,0.11245
2023-11-28,0.01355,0.83273,0.06282,0.08646
2023-11-29,0.03225,0.81192,0.0725,0.08651
2023-11-30,0.03427,0.75473,0.12009,0.20048
2023-12-01,0.05091,0.665,0.19318,0.26247
2023-12-02,0.01855,0.83909,0.05145,0.05135
2023-12-03,0.026,0.78645,0.09664,0.12033
2023-12-04,0.04342,0.77042,0.10283,0.11153
2023-12-05,0.0,0.76533,0.15133,0.26788
2023-12-06,0.02164,0.78273,0.10473,0.17891
2023-12-07,0.01033,0.83858,0.06775,0.09491
2023-12-08,0.09273,0.70364,0.11273,0.03585
2023-12-09,0.03473,0.78827,0.08609,0.08401
2023-12-10,0.01355,0.79291,0.10264,0.17445
2023-12-11,0.02975,0.81758,0.06933,0.0403
2023-12-12,0.10125,0.72742,0.08792,0.02936
2023-12-13,0.04473,0.76118,0.10318,0.12017
2023-12-14,0.02036,0.78455,0.10418,0.14145
2023-12-15,0.11191,0.68236,0.11473,0.01833
2023-12-16,0.04191,0.79245,0.07473,0.07386
2023-12-17,0.05173,0.75355,0.10382,0.06971
2023-12-18,0.07673,0.784,0.04836,-0.08951
2023-12-19,0.03409,0.72482,0.15018,0.20937
2023-12-20,0.00936,0.771,0.12873,0.18236
2023-12-21,0.00673,0.80782,0.09455,0.20765
2023-12-22,0.07182,0.76445,0.07291,0.06347
2023-12-23,0.02491,0.78455,0.09964,0.12972
2023-12-24,0.08783,0.73058,0.09825,0.01948
2023-12-25,0.05036,0.81909,0.03964,-0.039
2023-12-26,0.06964,0.769,0.07045,0.01495
2023-12-27,0.02027,0.82618,0.06264,0.0474
2023-12-28,0.01627,0.78891,0.10391,0.1635
2023-12-29,0.01708,0.84633,0.05325,0.02532
2023-12-30,0.05218,0.76873,0.08818,0.05735
2023-12-31,0.02567,0.7415,0.1495,0.22211
2024-01-01,0.075,0.74591,0.08818,0.03455
2024-01-02,0.0,0.763,0.14609,0.19815
2024-01-03,0.062,0.74982,0.09727,0.06946
2024-01-04,0.05418,0.77027,0.08464,0.09264
2024-01-05,0.01715,0.72054,0.10846,0.14918
2024-01-06,0.01925,0.79342,0.02067,-0.00933
2024-01-07,0.08536,0.79064,0.03309,-0.05847
2024-01-08,0.00786,0.74186,0.17886,0.22168
2024-01-09,0.07109,0.70936,0.12864,0.08647
2024-01-10,0.06958,0.77758,0.0695,0.01149
2024-01-11,0.01131,0.83962,0.07215,0.15455
2024-01-12,0.0,0.884,0.03267,0.06986
2024-01-13,0.03983,0.76058,0.11617,0.1486
2024-01-14,0.10391,0.728,0.07718,-0.05472
2024-01-15,0.04391,0.81673,0.04845,0.03145
2024-01-16,0.00736,0.83418,0.06755,0.09437
2024-01-17,0.00991,0.85964,0.03955,0.04545
2024-01-18,0.03918,0.74209,0.12782,0.17935
2024-01-19,0.16317,0.65517,0.09842,-0.05892
2024-01-20,0.08736,0.77991,0.04182,-0.07905
2024-01-21,0.09291,0.74036,0.07582,-0.00762
2024-01-22,0.14045,0.75,0.01864,-0.18244
2024-01-23,0.09293,0.83737,0.05857,-0.05564
2024-01-24,0.05896,0.87385,0.05594,-0.01056
2024-01-25,0.05044,0.83808,0.09632,0.07216
2024-01-26,0.03842,0.84736,0.10123,0.10926
2024-01-27,0.05498,0.83079,0.09638,0.08531
2024-01-28,0.05245,0.84117,0.09124,0.06762
2024-01-29,0.02162,0.89575,0.07272,0.09366
2024-01-30,0.03686,0.86508,0.071,0.04455
2024-01-31,0.05151,0.82604,0.10912,0.11129
